-9.78494 3.76707 -7.3623 -17.9328 -0.348211 -15.9638 -5.35644 -4.31289 -8.98607 -6.71835 0.0309005 -9.34714 44.5344
-12.3564 7.33087 -8.59705 -19.4412 -3.71649 -22.6514 -7.03922 -7.61539 -8.81713 -4.11134 2.88559 -11.5331 48.9702
-10.8151 1.9398 -6.32845 -21.6804 -6.34457 -18.3904 -8.06982 -5.91967 -4.60713 -1.87717 3.22289 -10.8808 51.1007
-8.78208 5.72412 -9.87035 -22.36 -3.88094 -18.1819 -11.5268 -4.81274 -5.82805 6.70387 -0.89554 -12.457 49.8377
-9.04709 7.45859 -8.29158 -24.525 1.39152 -18.9534 -7.50917 -0.582551 -5.35903 -0.963391 -1.25128 -10.7287 51.1954
-10.3993 10.4587 -8.44895 -23.8106 0.404233 -18.3475 -10.2509 -1.83117 -9.9074 -3.70634 -0.204098 -11.4452 50.7871
-10.0672 9.31609 -6.9484 -25.7442 2.26994 -19.0395 -10.6567 -3.87948 -11.0955 -0.332957 -3.71122 -15.0841 51.0159
-9.16624 6.66864 -7.49848 -22.2678 1.42514 -17.9492 -6.44703 -10.1434 -3.42374 -6.46293 -1.0982 -8.33002 52.5151
-10.4439 5.29258 -6.40278 -26.6476 1.58899 -18.9843 -10.6932 -9.86414 -8.70821 -9.74844 0.788117 -13.3274 53.6758
-10.5456 4.53092 -4.45103 -26.9729 1.28204 -17.0558 -7.67854 -7.63997 -8.76843 -4.78876 0.652749 -11.8844 55.6677
-10.6148 4.87079 -4.56609 -30.8147 4.33141 -16.9398 -7.00996 -11.1478 -5.73425 -2.43471 -2.21037 -15.6852 57.4088
-10.8479 1.4756 -4.04244 -33.5715 6.86849 -13.6865 -6.82943 -10.906 -5.72836 -5.61792 0.386919 -11.5842 58.7807
-10.5395 -2.92755 -3.47933 -30.2466 6.44913 -15.6506 -6.47811 -9.62194 -11.6411 -6.87013 -2.90688 -13.2885 59.8518
-10.3363 -5.81016 -1.86156 -28.7544 6.37516 -6.62897 -7.45423 -7.04612 -8.45543 -8.34133 -3.58887 -6.42759 61.731
