-11.6811 6.94366 -10.8404 -19.8808 -13.2666 -24.5153 -6.27351 -0.68101 -13.9658 2.80813 -5.36569 -1.5235 42.9536
-11.201 8.05576 -12.2826 -21.333 -6.79103 -18.2387 -1.71496 -0.924911 -3.17627 7.91313 0.554853 -2.03026 48.5094
-13.9469 4.4009 -16.4914 -27.2493 -6.08987 -20.6361 -4.89285 -1.5927 -0.21763 2.63494 0.522139 -11.0771 53.2669
-14.433 3.27181 -17.4714 -30.5783 -1.24117 -17.7625 -0.605852 1.04824 4.58133 2.06437 2.08406 -10.7695 58.4133
-17.1469 -0.379312 -17.1019 -30.8367 1.95975 -15.9263 4.05271 0.330486 1.15716 -2.66255 2.33422 -11.1448 60.8842
-16.4983 0.602089 -12.6745 -27.7142 8.47442 -8.95793 8.71407 3.89686 1.5352 -4.59154 4.19343 -7.07365 64.081
-16.4982 -2.57029 -10.716 -28.6208 9.41943 -6.17572 9.16992 0.14148 -2.00536 -9.42314 3.63307 -3.33577 64.7892
-18.8528 -9.84927 -13.3883 -32.6409 8.19613 -7.16932 2.42299 -2.2314 -3.59965 -16.3696 0.263437 -2.93005 65.4534
-16.1474 -8.57536 -9.25296 -28.5031 13.8424 -1.69473 5.04561 2.27967 2.12809 -10.1847 5.18906 -1.51742 66.3959
-17.6808 -12.4431 -12.4724 -31.7951 8.37387 -3.96228 1.14878 -5.00059 -1.87163 -11.9595 7.1916 3.24089 65.2893
-17.8003 -13.4574 -9.82694 -29.4924 8.21615 -3.23454 0.297784 -6.27136 3.86927 -12.1437 6.60446 4.56187 64.8641
-16.3895 -12.0112 -7.25374 -26.5512 12.2716 1.425 4.38592 -9.81667 5.80056 -13.1146 6.72247 5.99479 63.1835
-14.4729 -14.6788 -10.1688 -26.871 7.88146 2.24875 1.60499 -13.9577 4.99753 -11.2584 4.50234 11.1896 59.1758
-11.3537 -14.23 -14.2396 -22.9752 0.674359 1.88367 0.491773 -16.285 0.601497 -11.4268 0.119487 11.8439 54.5622
-9.15558 -12.9059 -17.7395 -25.1634 -2.62933 -1.46547 3.15437 -12.979 0.608438 -13.1697 -4.6023 13.3025 51.732
-9.0199 -9.96922 -14.8106 -25.1196 -5.03679 1.86713 5.60167 -12.5563 -2.86065 -1.79309 -0.200487 6.07438 46.6488
-11.6253 -11.3318 -10.6408 -25.1587 -8.99373 1.01916 9.89918 -17.0514 0.0107748 -5.4623 -2.39367 9.48835 50.7071
-10.6601 -11.972 -7.62341 -25.1698 -7.87055 2.93089 2.839 -18.202 -0.21502 -9.64427 0.0691444 13.1343 51.6128
-11.794 -7.84494 -2.31768 -18.2951 -11.4885 -2.67826 -5.78906 -19.452 1.11972 -14.6987 -10.6826 6.83968 49.2685
-8.90387 -1.44402 -2.98736 -10.1523 -2.02898 -9.35049 -5.70851 -20.2762 -6.697 -13.4503 -12.2502 0.321603 47.2422
-11.6466 1.18215 -2.1504 -5.27459 -0.959238 -15.4494 -8.07951 -10.4702 -5.13374 -11.7024 -9.62469 -4.35621 44.3665
-12.5438 -3.07218 -9.7234 -13.6866 -8.079 -12.0318 -5.69672 -4.78002 1.14955 -11.0027 -1.67634 -6.1015 44.4993
-12.4383 -1.76939 -10.8487 -10.9849 -5.21782 -16.0153 -3.86991 -11.8558 -2.62489 -4.2626 -1.33884 -5.57196 43.5829
-14.2421 -6.23258 -11.0975 -13.3459 -3.67824 -19.0992 -2.60374 -11.5874 -4.64407 -4.34762 -0.772379 -4.21449 43.1355
-15.1186 -6.13422 -11.3965 -12.9252 -2.12934 -14.4284 -0.133765 -12.8106 -1.47467 -2.21105 5.18907 -3.39229 42.2851
-17.8325 -9.28695 -11.8821 -11.2619 0.887925 -5.38456 -0.177318 -2.85104 1.32944 -10.3795 1.34919 1.64594 41.2911
-18.0755 -9.34862 -11.325 -16.9437 -11.3258 -12.3032 -9.20133 -11.4602 1.01496 -3.64933 1.39566 0.921639 42.1013
-18.4585 -8.47559 -12.0736 -16.4429 -12.0874 -9.17764 0.507057 -1.69569 12.1778 0.812338 4.60589 -0.0393049 41.2542
-18.4497 -9.01091 -11.111 -8.79476 -1.64972 -3.60164 6.0745 -2.93518 -2.923 -11.0339 -1.47386 -3.52491 39.8808
-18.7655 -8.57398 -9.11271 -11.0862 -7.55997 -11.5652 -0.0336661 -3.54725 6.80562 -6.95862 -2.22708 4.43086 39.5528
-16.5143 -7.58403 -12.1471 -16.5406 -4.8055 -6.81538 -2.96506 -7.34969 4.37313 -4.83659 2.77206 1.58223 40.0657
-16.1198 -8.78037 -10.3639 -14.4891 -4.99223 -6.64167 2.34839 -7.75414 -0.706246 -0.520146 2.53313 -0.681112 40.6041
-15.8338 -6.69509 -13.2847 -15.0034 -6.94719 -11.5719 -0.111854 -9.1438 4.42454 -8.61892 -2.3614 0.800691 40.1476
-16.8498 -6.61163 -9.85238 -10.2303 4.08034 -8.11375 -3.23422 -9.52976 3.33867 2.15626 -1.2692 0.980318 41.9015
-16.4015 -8.14487 -11.5195 -5.74215 2.06337 -4.9843 -2.06717 -14.2178 -2.75602 -5.3757 -5.34645 3.77925 39.6302
-17.3564 -10.5075 -11.1889 -7.54552 -0.898708 -9.13515 -5.97808 -2.46547 -1.0378 -10.326 -4.25833 5.17193 40.0344
