-9.36095 -3.18518 -5.40783 -8.17449 -9.74107 -4.46076 1.58537 0.853585 -8.15827 2.2971 1.87462 2.1858 74.9633
-19.5266 -7.55802 -3.61236 -6.97033 -9.88928 -8.6743 -7.06626 -2.43414 6.00137 8.81576 6.30315 0.666717 30.1496
-19.0486 -4.93392 -2.82932 -4.38064 -6.16731 -4.7509 1.33729 1.89781 -9.48437 -7.08705 -1.91802 -0.932813 29.09
-17.0892 -1.94596 -1.99351 0.231181 1.57854 -2.72207 0.653545 -4.74976 -7.91164 4.35994 5.96713 0.207557 28.8894
-13.6164 -0.405828 -0.994308 -0.452508 -6.66892 -7.63075 9.12906 -1.12944 -5.04465 8.41501 3.74051 1.61932 31.8028
-18.2871 -5.27452 -3.69855 0.508801 -4.17788 -11.4714 -1.00442 -3.58624 -8.80765 4.02491 3.02596 5.46766 28.7977
-19.6984 -3.43988 -1.82807 1.26698 -4.18377 -0.24555 5.27886 -6.08221 -8.38019 1.74253 7.83092 0.623623 27.8386
-19.2872 -7.09428 -6.73518 -3.34938 -0.775716 3.72853 6.68624 -1.68609 -7.71048 0.916436 2.61156 -6.5533 28.3811
-18.8606 -9.40426 -9.54463 -8.36921 -5.40358 -0.271287 -0.910982 -3.43953 1.71307 3.82777 5.96367 -1.82337 28.0668
-18.9602 -7.65293 -7.39246 -4.57078 -2.438 -0.502425 0.550448 -1.85309 -6.67161 -1.473 4.78223 -1.17637 28.8842
-18.3515 -3.74858 -0.194046 3.08795 -7.3304 -9.73176 6.06926 -1.90785 -2.20709 4.74067 -2.80238 1.3015 27.9006
-19.1514 -5.23767 -1.7464 2.63477 -4.46155 -8.8167 4.37608 5.45744 -0.0512623 7.99056 -0.83528 -6.91718 28.7004
-17.5355 -6.32548 -2.61351 0.911219 -3.2075 -7.68553 3.03733 -2.9165 -6.99075 3.89373 0.0904659 -3.13815 29.0488
-17.924 -6.42168 -4.9306 -2.20767 -3.42759 -3.02016 0.996528 0.798303 -4.22073 -0.274324 1.37474 1.06236 27.5601
-19.1556 -7.43121 -7.29984 -2.78139 2.50657 3.71448 2.72664 -0.330427 -10.0544 -0.0823339 6.97822 -1.74714 28.3305
-17.4147 -8.2967 -5.14925 -3.8998 -4.09566 -6.74099 -1.47192 -1.59637 -7.25447 1.02 0.949086 1.12424 28.5248
-18.3183 -6.49203 -4.26311 -1.49996 -6.10764 -8.73049 -3.91702 -0.33978 -5.06391 0.2442 1.60813 0.607061 28.8789
-19.8367 -6.31337 -4.75029 0.330241 -1.14493 -5.98711 -4.86775 -3.54048 -9.55416 4.19176 9.80881 3.77057 28.4148
-18.8276 -6.74144 -5.43636 -2.70487 -6.98566 -7.45083 -2.40366 -7.3329 -9.80873 -3.14814 -1.41669 -1.16877 28.3588
-19.6677 -6.23458 -4.84503 -0.397213 -4.40379 -10.4702 1.88554 -0.852504 -10.2326 2.97214 -0.540228 6.03571 28.0804
-19.0023 -7.01005 -4.96392 -1.93961 0.684267 3.05411 6.79745 -5.49222 -15.5843 -6.42085 2.56755 -0.546583 26.8939
-18.0435 -5.17832 -3.10485 -1.43434 -10.3176 -7.08008 0.566868 -8.82442 -3.45574 -0.275534 -1.11816 -1.25334 27.9852
-19.7818 -6.67489 -8.61621 -6.29139 -6.74331 -0.536584 -2.19199 -1.71296 1.82088 2.38843 4.21888 -1.42522 27.4127
-17.7323 -5.67789 -3.19325 -0.636423 -7.38862 -1.60633 8.03561 -1.16962 3.10367 0.817796 3.42266 -0.2068 29.0204
-18.5214 -5.71295 -2.76957 0.344675 -6.09465 -7.0838 0.726835 -1.09572 -5.35696 0.875675 2.2316 2.98051 28.3483
-19.8536 -5.6532 -5.7937 -2.25936 -3.37998 -0.976099 3.23962 4.04669 -2.94395 -1.91052 2.73904 -4.59677 28.178
-19.7321 -5.81312 -3.22147 1.54192 -1.46327 -1.48168 4.68472 -4.58269 -15.0311 -5.50034 -1.28856 -6.38279 28.3368
-19.4067 -1.73208 3.28405 4.90628 -9.03674 -6.55417 9.48081 -7.96599 -8.53972 1.70607 4.64673 5.91328 27.5942
-18.2028 -5.12467 -1.38298 2.05931 -5.19164 -12.2825 5.67983 -1.82458 -7.8124 3.89039 -5.24034 2.86192 28.0266
-18.9632 -5.07205 -2.53498 2.74486 -2.39645 -7.42622 0.641011 -2.57278 -10.8459 0.838545 1.18496 -0.127363 28.7306
-19.8239 -5.09553 -1.92226 3.04848 -3.87355 -5.11456 0.799192 -9.96988 -13.9278 -7.08509 2.23136 2.03366 28.4235
-19.6501 -6.36973 -4.81471 0.572302 -2.64477 -5.22743 4.77417 -5.89763 -10.6355 -2.50495 1.90828 4.4117 28.4234
-18.7805 -3.72426 0.848781 4.6292 -5.39674 -10.9775 5.58921 -0.458578 -7.82085 1.57482 -3.33204 -0.711016 28.474
-17.263 -6.34427 -1.42895 3.97014 -5.35578 -8.79015 1.87344 -4.87256 -11.1893 -2.08491 -8.98169 -3.26737 28.4312
-20.8197 -4.95078 -5.21621 0.860293 -5.7564 -2.28735 1.5618 -0.0584173 0.69395 5.47146 -0.783494 -1.89517 29.4436
-25.1584 -4.083 -4.44373 -2.44047 -13.0856 9.8138 -0.647084 -0.284114 2.35001 6.79565 -0.0519339 0.833542 31.8877
-20.5824 -3.09066 -0.662521 4.59897 -14.5146 -1.69244 1.24808 -6.12164 -4.91295 -1.21102 -7.95716 3.15675 29.479
-15.6218 -2.74562 0.191096 -0.650933 -2.39387 0.693123 6.73413 -2.16137 -6.28211 6.32303 5.40159 -0.663967 31.7325
-14.3659 -1.84403 -3.18276 -3.73125 -2.26998 -1.81621 1.23511 -0.0737415 -3.98609 3.10272 6.21892 -2.40591 31.2669
-19.0279 -5.51501 -2.80175 2.68189 -2.26043 -6.96232 0.718981 -3.09119 -11.3457 0.0484695 2.25753 0.825149 28.9618
-21.0663 -4.44434 -2.93615 0.860457 -6.6432 -6.50978 2.67527 -0.37377 -6.86291 -4.06548 -2.58947 3.526 27.3014
-19.581 -5.61416 -3.1871 0.0903723 -7.59267 -9.3337 0.615363 -3.50492 -7.28682 -2.96985 -4.07922 4.21645 28.1568
-19.9402 -5.77386 -2.4144 -1.92153 -10.1342 -10.7051 1.91972 -4.50493 -4.0103 -3.07286 -2.05877 2.26452 27.9051
-19.2971 -6.13554 -3.78191 -1.93083 -6.76173 -8.91235 0.550953 -1.56484 1.19091 4.86278 5.10887 2.1112 28.6487
-19.3129 -3.91462 -2.74657 -0.0178821 -3.06283 -3.16063 0.262621 -10.129 -10.1492 3.99963 4.0938 3.41352 29.2495
-19.7517 -5.10273 -3.18581 -0.495671 -4.55213 4.48539 9.83229 -2.7046 -1.08457 0.445095 3.91142 -13.2432 27.7413
-20.4165 -7.10665 -7.53248 -4.45999 -3.17779 5.74083 6.16379 1.17504 -0.480611 -1.22525 11.8818 -1.72483 27.7773
-19.1312 -6.30119 -3.05537 1.37236 -0.0774722 -4.06862 -1.04244 -3.85581 -7.82253 0.321875 3.63836 -8.74842 28.9629
-18.6033 -4.24833 -1.0082 0.775333 -9.6125 -9.31256 4.44708 2.39603 2.72418 -0.126136 -4.15883 -3.80759 28.6451
-21.4802 -2.9472 0.829479 2.59625 -11.2067 -16.7462 5.00527 -1.77845 -2.31057 8.28513 -4.14571 2.49607 26.634
-20.6613 -3.50464 -5.22126 -1.02114 -3.82526 -2.73294 2.99172 -4.30273 -12.2472 3.89121 2.51588 -2.01633 27.3706
-8.77551 -1.79993 -11.5921 -9.30386 -13.8928 -11.8139 -7.31371 -7.02844 -4.11583 1.6963 4.18321 -5.60045 34.4621
-1.49796 0.459475 -12.4283 -9.95611 -13.3587 -22.8246 -10.1565 -16.9678 -2.47203 -1.58761 -0.890694 -2.82718 43.5417
-0.464527 3.18417 -12.1286 -12.5244 -9.63921 -22.1704 -6.25573 -7.9916 -4.37986 -10.272 -2.81708 -8.98092 43.8614
-0.364843 1.40136 -11.6901 -12.0139 -12.1221 -14.6649 -8.99297 -12.4141 -3.45559 -10.0955 -6.28761 -7.19552 45.8569
-0.0558515 1.23706 -10.5707 -12.1746 -9.77886 -14.5345 -12.0651 -6.12994 -2.09948 -3.94332 -5.13777 -8.54873 46.7527
1.14692 -0.156625 -9.62093 -10.7584 -10.1875 -17.7127 -8.1035 -7.3309 -2.59832 -5.07554 -9.93863 -3.50751 46.8385
1.02571 2.03653 -11.812 -11.783 -10.6989 -15.9021 -6.98624 -11.8908 -3.96887 -3.02358 -12.1645 -8.19357 46.8776
0.118633 1.92008 -10.5578 -11.6171 -12.6795 -15.1621 -7.5119 -8.26474 -3.46294 -4.9165 -11.6591 -8.74219 47.5702
-6.35369 -1.8322 -12.046 -12.0151 -13.7108 -1.94292 -10.5524 -9.78516 2.46942 -19.3789 -6.94396 -3.15303 54.8384
-5.17751 -4.42886 -13.8171 -17.5829 -8.49104 -3.46755 -7.59989 -10.0664 0.577557 -18.216 -8.18336 -1.91899 56.7807
-5.9967 -5.45628 -14.0302 -17.0972 -5.60912 -2.26288 -10.7662 -8.58604 2.12296 -19.3996 -3.45876 2.82775 58.1616
-6.50492 -4.88602 -16.4833 -16.4078 -4.74514 -1.52003 -14.141 -10.2726 -0.395045 -13.0592 -7.0605 3.70102 58.42
-7.09751 -5.99025 -18.0156 -14.8144 -5.97246 -4.70879 -13.6017 -15.2414 -1.02161 -9.15709 -9.54537 1.94785 58.5388
-5.31614 -5.15343 -13.2005 -13.0909 -2.93361 0.978929 -10.7536 -12.1372 4.21042 -2.17922 -9.65002 7.53272 58.4666
-7.17508 -7.1462 -12.3338 -15.0681 -6.41937 -2.90934 -11.9937 -15.5459 -0.370748 -3.82075 -11.2134 -0.387861 58.3271
-7.20824 -5.84667 -11.0455 -15.4461 -3.93446 -2.35518 -9.80442 -18.8424 5.40337 -1.30838 -12.2862 0.0392594 57.957
-6.79209 -8.12411 -9.86563 -12.9492 -8.58825 -1.19035 -10.434 -19.6229 2.89484 1.3658 -12.8925 -1.0354 57.562
-6.35929 -11.1439 -9.3918 -11.9395 -8.51303 -3.3778 -10.0023 -21.2832 3.16179 -1.16256 -10.8209 -0.59233 57.564
-8.28372 -13.4201 -8.29518 -8.17492 -8.56566 -4.50488 -9.60474 -21.8414 1.21083 1.57163 -9.95964 -2.61813 58.635
-8.31814 -12.9786 -9.18048 -7.2331 -7.788 -3.88031 -8.93672 -21.2947 2.83907 4.27593 -13.195 -0.165565 58.3363
-8.21683 -14.3272 -10.4439 -6.76842 -6.79563 -8.53242 -4.83197 -24.0707 -1.7164 6.90671 -10.6076 -3.3404 57.8814
-7.95958 -13.551 -11.9287 -3.02327 -4.88999 -8.81442 -0.765938 -23.4516 -2.05408 9.31437 -7.58961 -2.97997 57.8284
-8.28341 -17.0443 -12.0879 0.500486 -8.92579 -9.29354 -0.747814 -24.4364 -5.13394 4.43067 -5.43653 -3.86672 57.9612
-8.51634 -16.9171 -12.5249 -0.27409 -9.25296 -10.3586 -1.61804 -22.8407 -7.98344 3.99615 -6.94651 -2.58709 57.4728
-7.8119 -18.2772 -11.5221 1.97076 -10.7113 -9.7152 -3.83385 -19.0411 -9.94447 3.78915 -5.42423 -1.97723 56.6292
-7.86941 -17.2844 -11.1601 1.17851 -8.97512 -12.2342 -0.738143 -19.1729 -9.84382 1.23025 -2.57382 -1.2033 56.145
-6.72592 -16.9505 -12.5507 3.20705 -6.68179 -14.9411 1.96323 -17.5871 -8.91314 1.75788 -0.891311 -1.57595 55.3895
-5.71568 -16.7107 -15.3398 1.90614 -8.25881 -13.7577 -1.88084 -16.4291 -10.6115 -1.58759 -0.980186 0.389975 54.0276
-5.2258 -15.6927 -16.4302 2.53202 -7.12262 -14.1663 -1.75002 -14.3219 -9.7424 -5.96927 2.03442 -1.41543 53.5026
-4.62577 -15.1754 -17.7185 2.22072 -6.25229 -11.3254 -3.85519 -8.93522 -9.92377 -8.15945 2.63648 -0.245473 52.9651
-2.71748 -15.1713 -19.722 2.76525 -6.46097 -10.6448 -4.54883 -6.88973 -8.00681 -11.5763 2.04545 1.53551 51.5019
-2.92096 -13.382 -22.1589 1.97815 -6.08681 -9.05448 -7.81511 -6.34003 -4.40044 -14.791 -0.823097 2.13058 50.523
-1.0755 -10.9424 -25.0262 0.813614 -1.86804 -8.32322 -10.8027 -5.48953 0.0846576 -13.5908 -5.12876 3.52593 49.0955
-0.76284 -9.6216 -25.4459 -1.8013 0.835935 -8.39717 -9.10306 -7.18362 3.98406 -11.6865 -6.08781 -2.71273 48.0265
0.19019 -8.20802 -23.3674 -5.40603 2.68062 -7.56356 -6.26847 -5.46796 -0.823189 -3.80871 -7.44721 -4.27321 46.7669
