-11.4708 -2.66622 -9.53883 -10.4139 -3.73448 5.99045 0.187827 -11.5051 7.2996 6.89609 0.202321 5.87543 74.2523
-19.3901 -6.20792 -10.5278 -3.27003 -4.21075 -13.3189 -8.86315 -2.53712 -10.8705 -9.79682 -3.50652 -3.10587 31.9211
-17.5322 -4.63836 -13.0014 -0.518719 -5.52937 -9.90283 -0.608201 -8.31803 -8.65653 -13.448 -2.65623 -1.01491 31.2712
-19.0068 -6.22218 -7.16574 -2.53825 0.791671 -4.32577 -12.3325 -6.13127 -1.16779 -7.88184 6.40359 -0.672613 31.2596
-17.8035 -3.84461 -5.7441 -0.708214 -1.49662 -6.40037 -5.04412 -6.40547 -2.10644 -9.71913 -9.68785 -5.89299 32.6135
-17.7597 -6.48931 -8.08268 -2.7247 -0.317599 -4.7114 -0.444057 -5.16695 -9.58407 -1.91233 2.67702 -2.75169 32.5043
-18.5673 -5.45709 -8.74945 -2.3011 -0.196514 -6.42886 -3.04123 -8.61407 -5.84704 -0.291551 -1.99621 -4.20529 31.7603
-21.1553 -7.20781 -5.21069 -1.78862 -1.23342 -9.19082 -6.73599 -8.23625 -2.00471 3.29988 2.64783 -2.84471 30.3153
-18.5295 -4.44772 -7.30597 -7.54272 -5.53852 2.64044 -6.72969 -3.82876 -10.3087 -4.47553 0.848542 -1.25966 30.8708
-18.3195 -7.44127 -9.88249 -4.96698 -4.05435 -2.98039 -5.23853 -3.95508 -13.26 -8.08218 0.533279 -4.48938 32.3922
-17.368 -2.643 -8.14291 -4.83334 -7.75191 -9.72897 -1.68211 -6.67458 -10.6465 -7.16887 -7.24631 -3.38893 32.5461
-19.0339 -4.27697 -3.05589 0.567777 0.698623 -4.3046 -10.8589 -12.8 -8.1419 -2.11303 2.89947 -3.62247 31.4869
-19.8932 -6.27597 -6.3055 -4.92566 -4.45675 -3.2791 -4.91366 -1.23585 2.05242 1.44261 -4.15952 -6.15282 30.24
-18.6444 -4.51571 -7.52762 -8.91992 -8.25356 -8.43274 -10.9209 -5.48476 -4.33185 -1.30792 -4.03408 -7.4872 31.6177
-18.1857 -5.35354 -10.1966 -6.3556 -6.53775 -5.5638 -8.65144 -12.2351 -10.7022 -1.86696 -12.2459 -8.95705 31.6649
-19.0959 -5.70586 -3.54573 2.7945 0.955342 -5.77306 -6.51746 -4.48121 1.81514 -3.20337 -3.96123 -6.0956 30.8227
